tube_assembly_id,supplier,quote_date,annual_usage,min_order_quantity,bracket_pricing,quantity,cost,class
TA-01654,S-0066,01-09-13,0,0,Yes,100,3.30508616036901,A
TA-01654,S-0066,01-09-13,0,0,Yes,250,3.22162438864252,B
TA-01655,S-0066,01-09-13,0,0,Yes,1,27.948565292144,C
TA-01655,S-0066,01-09-13,0,0,Yes,2,16.0886475298098,D
TA-01655,S-0066,01-09-13,0,0,Yes,5,8.9721404605977,E
TA-01655,S-0066,01-09-13,0,0,Yes,10,6.60182614356538,F
TA-01655,S-0066,01-09-13,0,0,Yes,25,5.17741190609994,G
TA-01655,S-0066,01-09-13,0,0,Yes,50,4.77123128369769,H
TA-01655,S-0066,01-09-13,0,0,Yes,100,4.58483332684186,I
TA-01655,S-0066,01-09-13,0,0,Yes,250,4.47076890548233,J
TA-01658,S-0072,16-01-13,75,1,Yes,1,6.80769851382405,K
TA-01660,S-0064,13-02-98,105,50,No,1,3.07695731764994,L
TA-01663,S-0066,01-02-14,1,0,Yes,1,17.1736505622541,M
TA-01663,S-0066,01-02-14,1,0,Yes,2,9.27816695692816,N
TA-01663,S-0066,01-02-14,1,0,Yes,5,4.54032038192107,O
TA-01663,S-0066,01-02-14,1,0,Yes,10,2.96011083723285,P
TA-01663,S-0066,01-02-14,1,0,Yes,25,2.01421075766596,Q
TA-01663,S-0066,01-02-14,1,0,Yes,50,1.76382544248649,R
TA-01663,S-0066,01-02-14,1,0,Yes,100,1.65532513924206,S
TA-01665,S-0066,01-08-13,0,0,Yes,1,20.5928011439827,T
TA-01665,S-0066,01-08-13,0,0,Yes,2,11.0280821041269,U
TA-01665,S-0066,01-08-13,0,0,Yes,5,5.29147632745948,V
TA-01665,S-0066,01-08-13,0,0,Yes,10,3.3774196958653,W
TA-01665,S-0066,01-08-13,0,0,Yes,25,2.22842930509729,X
TA-01665,S-0066,01-08-13,0,0,Yes,50,1.91405663159418,Y
TA-01665,S-0066,01-08-13,0,0,Yes,100,1.77217161965914,A
TA-01665,S-0066,01-08-13,0,0,Yes,250,1.68870984793265,X
TA-01667,S-0066,24-03-13,0,0,Yes,1,21.4274188612476,C
TA-01667,S-0066,24-03-13,0,0,Yes,2,11.8626998213918,D
TA-01667,S-0066,24-03-13,0,0,Yes,5,6.12331198566683,E
TA-01667,S-0066,24-03-13,0,0,Yes,10,4.20925535407266,F
TA-01667,S-0066,24-03-13,0,0,Yes,25,3.06304702236219,G
TA-01667,S-0066,24-03-13,0,0,Yes,50,2.74589228980153,H
TA-01667,S-0066,24-03-13,0,0,Yes,100,2.60678933692404,I
TA-01667,S-0066,24-03-13,0,0,Yes,250,2.52054550614,J
TA-01670,S-0066,01-02-14,1,0,Yes,1,17.4629847042393,K
TA-01670,S-0066,01-02-14,1,0,Yes,2,9.56750109891333,L
TA-01670,S-0066,01-02-14,1,0,Yes,5,4.82965452390623,M
TA-01670,S-0066,01-02-14,1,0,Yes,10,3.24944497921802,N
TA-01670,S-0066,01-02-14,1,0,Yes,25,2.30354489965113,O
TA-01670,S-0066,01-02-14,1,0,Yes,50,2.05315958447166,P
TA-01670,S-0066,01-02-14,1,0,Yes,100,1.94465928122722,Q
TA-01673,S-0062,01-09-99,1416,1,Yes,1,2.47046844310411,R
TA-01674,S-0072,01-11-13,791,0,Yes,200,2.69303316770808,S
TA-01674,S-0072,01-11-13,791,0,Yes,250,2.65686639995994,T
TA-01674,S-0072,01-11-13,791,0,Yes,300,2.5873149235212,U
TA-01674,S-0072,01-11-13,791,0,Yes,350,2.51776344708245,V
TA-01674,S-0072,01-11-13,791,0,Yes,400,2.50663521085226,W
TA-01676,S-0064,17-04-13,2,0,Yes,2,65.022284293051,X
TA-01676,S-0064,17-04-13,2,0,Yes,3,47.6399793014806,Y
TA-01676,S-0064,17-04-13,2,0,Yes,4,38.9488268056954,A
TA-01676,S-0064,17-04-13,2,0,Yes,5,33.7352481318473,X
TA-01679,S-0066,01-06-13,0,0,Yes,1,21.3801238572692,C
TA-01679,S-0066,01-06-13,0,0,Yes,2,11.8154048174135,D
TA-01679,S-0066,01-06-13,0,0,Yes,5,6.07879904074604,E
TA-01679,S-0066,01-06-13,0,0,Yes,10,4.16474240915186,F
TA-01679,S-0066,01-06-13,0,0,Yes,25,3.0185340774414,G
TA-01679,S-0066,01-06-13,0,0,Yes,50,2.70137934488073,H
TA-01679,S-0066,01-06-13,0,0,Yes,100,2.5594943329457,I
TA-01679,S-0066,01-06-13,0,0,Yes,250,2.47603256121921,J
TA-01680,S-0066,11-08-13,0,0,Yes,1,21.7529197709809,K
TA-01680,S-0066,11-08-13,0,0,Yes,2,12.1882007311251,L
TA-01680,S-0066,11-08-13,0,0,Yes,5,6.45159495445769,M
TA-01680,S-0066,11-08-13,0,0,Yes,10,4.53753832286352,N
TA-01680,S-0066,11-08-13,0,0,Yes,25,3.3885479320955,O
TA-01680,S-0066,11-08-13,0,0,Yes,50,3.07417525859239,P
TA-01680,S-0066,11-08-13,0,0,Yes,100,2.93229024665736,Q
TA-01680,S-0066,11-08-13,0,0,Yes,250,2.84882847493087,R
TA-01681,S-0066,11-08-13,0,0,Yes,1,21.1325206011473,S
TA-01681,S-0066,11-08-13,0,0,Yes,2,11.5678015612915,T
TA-01681,S-0066,11-08-13,0,0,Yes,5,5.82841372556657,U
TA-01681,S-0066,11-08-13,0,0,Yes,10,3.91713915302994,V
TA-01681,S-0066,11-08-13,0,0,Yes,25,2.76814876226192,W
TA-01681,S-0066,11-08-13,0,0,Yes,50,2.45377608875881,X
TA-01681,S-0066,11-08-13,0,0,Yes,100,2.31189107682378,Y
TA-01681,S-0066,11-08-13,0,0,Yes,250,2.22564724603974,A
TA-01682,S-0066,11-08-13,0,0,Yes,1,21.7529197709809,X
TA-01682,S-0066,11-08-13,0,0,Yes,2,12.1882007311251,C
TA-01682,S-0066,11-08-13,0,0,Yes,5,6.45159495445769,D
TA-01682,S-0066,11-08-13,0,0,Yes,10,4.53753832286352,E
TA-01682,S-0066,11-08-13,0,0,Yes,25,3.3885479320955,F
TA-01682,S-0066,11-08-13,0,0,Yes,50,3.07417525859239,G
TA-01682,S-0066,11-08-13,0,0,Yes,100,2.93229024665736,H
TA-01682,S-0066,11-08-13,0,0,Yes,250,2.84882847493087,I
TA-01683,S-0062,01-06-01,193,1,No,1,3.69179236936842,J
TA-01684,S-0026,05-07-13,11,0,Yes,2,150.659626202545,K
TA-01684,S-0026,05-07-13,11,0,Yes,4,87.428987942556,L
TA-01684,S-0026,05-07-13,11,0,Yes,6,64.7552066235262,M
TA-01684,S-0026,05-07-13,11,0,Yes,8,52.2053382149196,N
TA-01684,S-0026,05-07-13,11,0,Yes,11,43.912020164364,O
TA-01686,S-0066,25-07-08,1,1,No,1,37.6523872848773,P
TA-01704,S-0066,01-08-13,0,0,Yes,1,21.3411750304635,Q
TA-01704,S-0066,01-08-13,0,0,Yes,2,11.7764559906078,R
TA-01704,S-0066,01-08-13,0,0,Yes,5,6.03706815488279,S
TA-01704,S-0066,01-08-13,0,0,Yes,10,4.12579358234617,T
TA-01704,S-0066,01-08-13,0,0,Yes,25,2.97680319157815,U
TA-01704,S-0066,01-08-13,0,0,Yes,50,2.65964845901749,V
TA-01704,S-0066,01-08-13,0,0,Yes,100,2.52054550614,W
TA-01704,S-0066,01-08-13,0,0,Yes,250,2.43430167535596,X
TA-01706,S-0066,01-07-13,0,0,Yes,1,21.6778041764271,Y
TA-01706,S-0066,01-07-13,0,0,Yes,2,12.1130851365713,A
TA-01706,S-0066,01-07-13,0,0,Yes,5,6.37647935990385,X
TA-01706,S-0066,01-07-13,0,0,Yes,10,4.46242272830968,C
TA-01706,S-0066,01-07-13,0,0,Yes,25,3.31343233754166,D
TA-01706,S-0066,01-07-13,0,0,Yes,50,2.99905966403855,E
TA-01706,S-0066,01-07-13,0,0,Yes,100,2.85717465210351,F
TA-01706,S-0066,01-07-13,0,0,Yes,250,2.77371288037702,G
TA-01707,S-0041,10-09-13,1,75,No,75,1.82781280081014,H
TA-01710,S-0072,26-08-96,15,1,No,1,4.16752446820941,I
TA-01716,S-0058,01-10-07,4,1,No,1,8.44076718060571,J
TA-01718,S-0066,01-10-13,0,0,Yes,1,26.3294069206501,K
TA-01718,S-0066,01-10-13,0,0,Yes,2,16.1387245928457,L
TA-01718,S-0066,01-10-13,0,0,Yes,5,10.0237587843515,M
TA-01718,S-0066,01-10-13,0,0,Yes,10,7.98729155422511,N
TA-01718,S-0066,01-10-13,0,0,Yes,25,6.76318556890326,O
TA-01718,S-0066,01-10-13,0,0,Yes,50,6.42099230482465,P
TA-01718,S-0066,01-10-13,0,0,Yes,100,6.26797905665941,Q
TA-01718,S-0066,01-10-13,0,0,Yes,250,6.17617110776027,R
TA-01719,S-0066,01-10-13,0,0,Yes,1,30.4663287392265,S
TA-01719,S-0066,01-10-13,0,0,Yes,2,18.6064109768922,T
TA-01719,S-0066,01-10-13,0,0,Yes,5,11.4899039076801,U
TA-01719,S-0066,01-10-13,0,0,Yes,10,9.11958959064783,V
TA-01719,S-0066,01-10-13,0,0,Yes,25,7.6951753531824,W
TA-01719,S-0066,01-10-13,0,0,Yes,50,7.28899473078014,X
TA-01719,S-0066,01-10-13,0,0,Yes,100,7.09981471486677,Y
TA-01719,S-0066,01-10-13,0,0,Yes,250,6.98853235256478,A
TA-01721,S-0066,01-06-13,0,0,Yes,1,22.8351407443677,X
TA-01721,S-0066,01-06-13,0,0,Yes,2,13.2704217045119,C
TA-01721,S-0066,01-06-13,0,0,Yes,5,7.53381592784451,D
TA-01721,S-0066,01-06-13,0,0,Yes,10,5.61975929625034,E
TA-01721,S-0066,01-06-13,0,0,Yes,25,4.47355096453987,F
TA-01721,S-0066,01-06-13,0,0,Yes,50,4.15639623197921,G
TA-01721,S-0066,01-06-13,0,0,Yes,100,4.01451122004418,H
TA-01721,S-0066,01-06-13,0,0,Yes,250,3.93104944831769,I
TA-01723,S-0066,01-10-13,0,0,Yes,1,23.0994363548349,J
TA-01723,S-0066,01-10-13,0,0,Yes,2,13.5347173149792,K
TA-01723,S-0066,01-10-13,0,0,Yes,5,7.79532947925418,L
TA-01723,S-0066,01-10-13,0,0,Yes,10,5.88405490671756,M
TA-01723,S-0066,01-10-13,0,0,Yes,25,4.73506451594954,N
TA-01723,S-0066,01-10-13,0,0,Yes,50,4.42069184244643,O
TA-01723,S-0066,01-10-13,0,0,Yes,100,4.2788068305114,P
TA-01723,S-0066,01-10-13,0,0,Yes,250,4.19256299972736,Q
TA-01728,S-0066,01-09-13,0,0,Yes,1,28.5105412217691,R
TA-01728,S-0066,01-09-13,0,0,Yes,2,16.6506234594348,S
TA-01728,S-0066,01-09-13,0,0,Yes,5,9.53411639022273,T
TA-01728,S-0066,01-09-13,0,0,Yes,10,7.16102001413286,U
TA-01728,S-0066,01-09-13,0,0,Yes,25,5.73938783572498,V
TA-01728,S-0066,01-09-13,0,0,Yes,50,5.33042515426517,W
TA-01728,S-0066,01-09-13,0,0,Yes,100,5.14402719740935,X
TA-01728,S-0066,01-09-13,0,0,Yes,250,5.03274483510736,Y
TA-01729,S-0066,24-03-13,0,0,Yes,1,22.1730106886709,A
TA-01729,S-0066,24-03-13,0,0,Yes,2,12.6082916488151,X
TA-01729,S-0066,24-03-13,0,0,Yes,5,6.86890381309014,C
TA-01729,S-0066,24-03-13,0,0,Yes,10,4.95484718149597,D
TA-01729,S-0066,24-03-13,0,0,Yes,25,3.8086388497855,E
TA-01729,S-0066,24-03-13,0,0,Yes,50,3.49148411722484,F
TA-01729,S-0066,24-03-13,0,0,Yes,100,3.35238116434736,G
TA-01729,S-0066,24-03-13,0,0,Yes,250,3.26613733356332,H
TA-01730,S-0041,05-08-13,1,1,No,1,4.25376829899345,I
TA-01731,S-0041,05-08-13,1,1,No,1,3.93104944831769,J
TA-01736,S-0066,01-06-13,0,0,Yes,1,22.3538445274116,K
TA-01736,S-0066,01-06-13,0,0,Yes,2,12.7891254875558,L
TA-01736,S-0066,01-06-13,0,0,Yes,5,7.04973765183087,M
TA-01736,S-0066,01-06-13,0,0,Yes,10,5.1356810202367,N
TA-01736,S-0066,01-06-13,0,0,Yes,25,3.98947268852623,O
TA-01736,S-0066,01-06-13,0,0,Yes,50,3.67231795596557,P
TA-01736,S-0066,01-06-13,0,0,Yes,100,3.53043294403054,Q
TA-01736,S-0066,01-06-13,0,0,Yes,250,3.44697117230405,R
TA-01738,S-0066,01-09-13,0,0,Yes,1,21.7779583024988,S
TA-01738,S-0066,01-09-13,0,0,Yes,2,12.2132392626431,T
TA-01738,S-0066,01-09-13,0,0,Yes,5,6.47385142691809,U
TA-01738,S-0066,01-09-13,0,0,Yes,10,4.55979479532392,V
TA-01738,S-0066,01-09-13,0,0,Yes,25,3.41358646361345,W
TA-01738,S-0066,01-09-13,0,0,Yes,50,3.09643173105279,X
TA-01738,S-0066,01-09-13,0,0,Yes,100,2.95454671911775,Y
TA-01738,S-0066,01-09-13,0,0,Yes,250,2.87108494739126,A
TA-01739,S-0064,29-03-01,6,10,No,1,50.3552689416491,X
TA-01742,S-0066,10-01-11,1,0,Yes,1,84.6886597708696,C
TA-01742,S-0066,10-01-11,1,0,Yes,3,32.8561174696616,D
TA-01742,S-0066,10-01-11,1,0,Yes,5,20.553852317177,E
TA-01743,S-0066,13-05-11,4,0,Yes,2,32.8616815877767,F
TA-01743,S-0066,13-05-11,4,0,Yes,4,20.4258776005297,G
TA-01743,S-0066,13-05-11,4,0,Yes,6,15.5294536592423,H
TA-01743,S-0066,13-05-11,4,0,Yes,8,13.0812416885986,I
TA-01746,S-0066,01-09-13,0,0,Yes,1,21.7640480072111,J
TA-01746,S-0066,01-09-13,0,0,Yes,2,12.1993289673553,K
TA-01746,S-0066,01-09-13,0,0,Yes,5,6.45994113163034,L
TA-01746,S-0066,01-09-13,0,0,Yes,10,4.54588450003617,M
TA-01746,S-0066,01-09-13,0,0,Yes,25,3.3996761683257,N
TA-01746,S-0066,01-09-13,0,0,Yes,50,3.08252143576504,O
TA-01746,S-0066,01-09-13,0,0,Yes,100,2.94341848288755,P
TA-01746,S-0066,01-09-13,0,0,Yes,250,2.85717465210351,Q
TA-01748,S-0026,01-03-09,138,5,No,1,3.64449736539007,R
TA-01756,S-0072,11-05-11,50,1,No,1,6.94958352575908,S
TA-01757,S-0014,22-08-02,0,0,Yes,2,24.2651190999483,T
TA-01757,S-0014,22-08-02,0,0,Yes,4,13.832397634137,U
TA-01757,S-0014,22-08-02,0,0,Yes,6,10.3548238121999,V
TA-01757,S-0014,22-08-02,0,0,Yes,8,8.61603690123134,W
TA-01757,S-0014,22-08-02,0,0,Yes,10,7.57276475465021,X
TA-01758,S-0066,28-07-13,0,0,Yes,1,21.8558559561102,Y
TA-01758,S-0066,28-07-13,0,0,Yes,2,12.2911369162545,A
TA-01758,S-0066,28-07-13,0,0,Yes,5,6.55174908052948,X
TA-01758,S-0066,28-07-13,0,0,Yes,10,4.64047450799286,C
TA-01758,S-0066,28-07-13,0,0,Yes,25,3.49148411722484,D
TA-01758,S-0066,28-07-13,0,0,Yes,50,3.17711144372173,E
TA-01758,S-0066,28-07-13,0,0,Yes,100,3.03522643178669,F
TA-01758,S-0066,28-07-13,0,0,Yes,250,2.94898260100265,G
TA-01760,S-0066,20-05-96,0,1,No,1,93.7359158260211,H
TA-01761,S-0072,05-08-14,5,1,Yes,1,15.2317733400845,I
TA-01762,S-0072,25-07-12,5,0,Yes,2,13.6626920316264,J
TA-01762,S-0072,25-07-12,5,0,Yes,3,10.5885167730341,K
TA-01762,S-0072,25-07-12,5,0,Yes,4,8.36565158605187,L
TA-01762,S-0072,25-07-12,5,0,Yes,5,7.90939390061372,M
TA-01763,S-0066,01-10-13,0,0,Yes,1,22.0756386216567,N
TA-01763,S-0066,01-10-13,0,0,Yes,2,12.5109195818009,O
TA-01763,S-0066,01-10-13,0,0,Yes,5,6.77153174607591,P
TA-01763,S-0066,01-10-13,0,0,Yes,10,4.86025717353928,Q
TA-01763,S-0066,01-10-13,0,0,Yes,25,3.71126678277126,R
TA-01763,S-0066,01-10-13,0,0,Yes,50,3.39689410926815,S
TA-01763,S-0066,01-10-13,0,0,Yes,100,3.25500909733312,T
TA-01763,S-0066,01-10-13,0,0,Yes,250,3.16876526654908,U
TA-01764,S-0026,15-03-12,4,0,Yes,1,57.7750204481341,V
TA-01764,S-0026,15-03-12,4,0,Yes,2,29.9683401679251,W
TA-01764,S-0026,15-03-12,4,0,Yes,3,20.7013014472271,X
TA-01764,S-0026,15-03-12,4,0,Yes,4,16.0663910573494,Y
TA-01764,S-0026,15-03-12,4,0,Yes,5,13.2871140588572,A
TA-01767,S-0066,16-06-13,0,0,Yes,1,23.7253996427836,X
TA-01767,S-0066,16-06-13,0,0,Yes,2,14.1606806029278,C
TA-01767,S-0066,16-06-13,0,0,Yes,5,8.42129276720286,D
TA-01767,S-0066,16-06-13,0,0,Yes,10,6.50723613560869,E
TA-01767,S-0066,16-06-13,0,0,Yes,25,5.36102780389822,F
TA-01767,S-0066,16-06-13,0,0,Yes,50,5.04387307133756,G
TA-01767,S-0066,16-06-13,0,0,Yes,100,4.90477011846007,H
TA-01767,S-0066,16-06-13,0,0,Yes,250,4.81852628767603,I
TA-01769,S-0066,16-06-13,0,0,Yes,1,23.7448740561865,J
TA-01769,S-0066,16-06-13,0,0,Yes,2,14.1801550163307,K
TA-01769,S-0066,16-06-13,0,0,Yes,5,8.44076718060571,L
TA-01769,S-0066,16-06-13,0,0,Yes,10,6.52671054901153,M
TA-01769,S-0066,16-06-13,0,0,Yes,25,5.38050221730107,N
TA-01769,S-0066,16-06-13,0,0,Yes,50,5.06334748474041,O
TA-01769,S-0066,16-06-13,0,0,Yes,100,4.92146247280537,P
TA-01769,S-0066,16-06-13,0,0,Yes,250,4.83800070107888,Q
TA-01771,S-0066,16-06-13,0,0,Yes,1,24.5433250057032,R
TA-01771,S-0066,16-06-13,0,0,Yes,2,14.9786059658474,S
TA-01771,S-0066,16-06-13,0,0,Yes,5,9.23921813012246,T
TA-01771,S-0066,16-06-13,0,0,Yes,10,7.32794355758584,U
TA-01771,S-0066,16-06-13,0,0,Yes,25,6.17895316681783,V
TA-01771,S-0066,16-06-13,0,0,Yes,50,5.86458049331471,W
TA-01771,S-0066,16-06-13,0,0,Yes,100,5.72269548137968,X
TA-01771,S-0066,16-06-13,0,0,Yes,250,5.63923370965319,Y
TA-01773,S-0066,01-07-13,0,0,Yes,1,21.5637397550675,A
TA-01773,S-0066,01-07-13,0,0,Yes,2,11.9990207152117,X
TA-01773,S-0066,01-07-13,0,0,Yes,5,6.25963287948677,C
TA-01773,S-0066,01-07-13,0,0,Yes,10,4.34835830695014,D
TA-01773,S-0066,01-07-13,0,0,Yes,25,3.19936791618212,E
TA-01773,S-0066,01-07-13,0,0,Yes,50,2.88499524267901,F
TA-01773,S-0066,01-07-13,0,0,Yes,100,2.74311023074398,G
TA-01773,S-0066,01-07-13,0,0,Yes,250,2.65686639995994,H
TA-01774,S-0066,01-08-13,0,0,Yes,1,21.8502918379951,I
TA-01774,S-0066,01-08-13,0,0,Yes,2,12.2855727981394,J
TA-01774,S-0066,01-08-13,0,0,Yes,5,6.54618496241438,K
TA-01774,S-0066,01-08-13,0,0,Yes,10,4.63212833082021,L
TA-01774,S-0066,01-08-13,0,0,Yes,25,3.48591999910974,M
TA-01774,S-0066,01-08-13,0,0,Yes,50,3.16876526654908,N
TA-01774,S-0066,01-08-13,0,0,Yes,100,3.02966231367159,O
TA-01774,S-0066,01-08-13,0,0,Yes,250,2.94341848288755,P
TA-01777,S-0066,23-06-13,0,0,Yes,1,29.6984804393428,Q
TA-01777,S-0066,23-06-13,0,0,Yes,2,17.8385626770085,R
TA-01777,S-0066,23-06-13,0,0,Yes,5,10.7220556077964,S
TA-01777,S-0066,23-06-13,0,0,Yes,10,8.34895923170657,T
TA-01777,S-0066,23-06-13,0,0,Yes,25,6.92732705329869,U
TA-01777,S-0066,23-06-13,0,0,Yes,50,6.51836437183889,V
TA-01777,S-0066,23-06-13,0,0,Yes,100,6.33196641498306,W
TA-01777,S-0066,23-06-13,0,0,Yes,250,6.22068405268107,X
TA-01779,S-0041,05-08-13,1,45,No,45,2.57340462823345,Y
TA-01780,S-0041,05-08-13,1,45,No,45,2.59844315975139,A
TA-01781,S-0072,25-07-12,2,0,Yes,2,17.415689700261,X
TA-01781,S-0072,25-07-12,2,0,Yes,3,13.6014867323604,C
TA-01781,S-0072,25-07-12,2,0,Yes,4,10.7443120802568,D
TA-01781,S-0072,25-07-12,2,0,Yes,5,6.56009525770213,E
TA-01783,S-0066,01-10-13,0,0,Yes,1,28.3575279736038,F
TA-01783,S-0066,01-10-13,0,0,Yes,2,16.4976102112696,G
TA-01783,S-0066,01-10-13,0,0,Yes,5,9.3811031420575,H
TA-01783,S-0066,01-10-13,0,0,Yes,10,7.00800676596763,I
TA-01783,S-0066,01-10-13,0,0,Yes,25,5.58637458755974,J
TA-01783,S-0066,01-10-13,0,0,Yes,50,5.17741190609994,K
TA-01783,S-0066,01-10-13,0,0,Yes,100,4.99101394924411,L
TA-01783,S-0066,01-10-13,0,0,Yes,250,4.87973158694213,M
TA-01784,S-0066,01-09-13,0,0,Yes,1,27.7927699849212,N
TA-01784,S-0066,01-09-13,0,0,Yes,2,15.932852222587,O
TA-01784,S-0066,01-09-13,0,0,Yes,5,8.81912721243246,P
TA-01784,S-0066,01-09-13,0,0,Yes,10,6.44603083634259,Q
TA-01784,S-0066,01-09-13,0,0,Yes,25,5.02161659887716,R
TA-01784,S-0066,01-09-13,0,0,Yes,50,4.61543597647491,S
TA-01784,S-0066,01-09-13,0,0,Yes,100,4.42903801961908,T
TA-01784,S-0066,01-09-13,0,0,Yes,250,4.31497359825954,U
TA-01787,S-0066,01-07-13,0,0,Yes,1,21.6833682945422,V
TA-01787,S-0066,01-07-13,0,0,Yes,2,12.1186492546864,W
TA-01787,S-0066,01-07-13,0,0,Yes,5,6.3792614189614,X
TA-01787,S-0066,01-07-13,0,0,Yes,10,4.46798684642478,Y
TA-01787,S-0066,01-07-13,0,0,Yes,25,3.31899645565676,A
TA-01787,S-0066,01-07-13,0,0,Yes,50,3.00462378215365,X
TA-01787,S-0066,01-07-13,0,0,Yes,100,2.86273877021861,C
TA-01787,S-0066,01-07-13,0,0,Yes,250,2.77927699849212,D
TA-01788,S-0066,01-08-13,0,0,Yes,1,21.6917144717148,E
TA-01788,S-0066,01-08-13,0,0,Yes,2,12.126995431859,F
TA-01788,S-0066,01-08-13,0,0,Yes,5,6.38760759613405,G
TA-01788,S-0066,01-08-13,0,0,Yes,10,4.47355096453987,H
TA-01788,S-0066,01-08-13,0,0,Yes,25,3.32734263282941,I
TA-01788,S-0066,01-08-13,0,0,Yes,50,3.01018790026875,J
TA-01788,S-0066,01-08-13,0,0,Yes,100,2.86830288833371,K
TA-01788,S-0066,01-08-13,0,0,Yes,250,2.78484111660722,L
TA-01789,S-0054,25-10-11,1,0,Yes,1,18.4367053743817,M
TA-01789,S-0054,25-10-11,1,0,Yes,2,12.4858810502829,N
TA-01789,S-0054,25-10-11,1,0,Yes,3,10.5050550013076,O
TA-01789,S-0054,25-10-11,1,0,Yes,5,7.43087974271518,P
TA-01789,S-0054,25-10-11,1,0,Yes,10,6.44046671822749,Q
TA-01791,S-0026,20-10-97,5,2,No,2,103.027993078237,R
TA-01793,S-0026,20-10-97,5,1,No,1,102.632940692065,S
TA-01797,S-0072,17-12-13,18,1,No,1,17.4629847042393,T
TA-01802,S-0072,16-01-13,25,1,Yes,1,8.87198633452591,U
TA-01805,S-0041,08-03-13,210,0,Yes,60,3.24109880204537,V
TA-01805,S-0041,08-03-13,210,0,Yes,80,3.04635466801689,W
TA-01805,S-0041,08-03-13,210,0,Yes,100,2.97680319157815,X
TA-01805,S-0041,08-03-13,210,0,Yes,120,2.93507230571491,Y
TA-01811,S-0054,28-06-11,1,0,Yes,1,8.91371722038915,A
TA-01811,S-0054,28-06-11,1,0,Yes,2,5.61419517813524,X
TA-01811,S-0054,28-06-11,1,0,Yes,3,4.50971773228802,C
TA-01811,S-0054,28-06-11,1,0,Yes,5,3.63058707010232,D
TA-01811,S-0054,28-06-11,1,0,Yes,10,2.9684570144055,E
TA-01811,S-0054,28-06-11,1,0,Yes,20,2.63739198655709,F
TA-01816,S-0066,01-10-13,0,0,Yes,1,22.9909360515905,G
TA-01816,S-0066,01-10-13,0,0,Yes,2,13.4262170117347,H
TA-01816,S-0066,01-10-13,0,0,Yes,5,7.68682917600975,I
TA-01816,S-0066,01-10-13,0,0,Yes,10,5.77277254441557,J
TA-01816,S-0066,01-10-13,0,0,Yes,25,4.62656421270511,K
TA-01816,S-0066,01-10-13,0,0,Yes,50,4.30940948014444,L
TA-01816,S-0066,01-10-13,0,0,Yes,100,4.17030652726696,M
TA-01816,S-0066,01-10-13,0,0,Yes,250,4.08406269648292,N
TA-01817,S-0064,27-05-08,5,1,No,1,92.7705413330514,O
TA-01818,S-0041,20-02-13,28,0,Yes,1,25.3250836008747,P
TA-01818,S-0041,20-02-13,28,0,Yes,6,5.60306694190504,Q
TA-01818,S-0041,20-02-13,28,0,Yes,20,1.96135163557252,R
TA-01821,S-0072,16-01-13,110,1,Yes,1,2.5539302148306,S
TA-01822,S-0072,16-01-13,270,1,Yes,1,2.37031431703232,T
TA-01823,S-0072,16-01-13,300,1,Yes,1,3.04079054990179,U
TA-01828,S-0066,01-10-13,0,0,Yes,1,23.1689878312737,V
TA-01828,S-0066,01-10-13,0,0,Yes,2,13.6042687914179,W
TA-01828,S-0066,01-10-13,0,0,Yes,5,7.86488095569293,X
TA-01828,S-0066,01-10-13,0,0,Yes,10,5.9536063831563,Y
TA-01828,S-0066,01-10-13,0,0,Yes,25,4.80461599238829,A
TA-01828,S-0066,01-10-13,0,0,Yes,50,4.49024331888517,X
TA-01828,S-0066,01-10-13,0,0,Yes,100,4.34835830695014,C
TA-01828,S-0066,01-10-13,0,0,Yes,250,4.2621144761661,D
TA-01829,S-0066,13-08-12,34,0,Yes,1,30.5470084518954,E
TA-01829,S-0066,13-08-12,34,0,Yes,6,7.24448178585935,F
TA-01829,S-0066,13-08-12,34,0,Yes,20,2.10323664750755,G
TA-01830,S-0026,01-01-13,15,5,No,5,29.2811715807103,H
TA-01831,S-0066,01-08-13,0,0,Yes,1,28.0375911819856,I
TA-01831,S-0066,01-08-13,0,0,Yes,2,16.1776734196514,J
TA-01831,S-0066,01-08-13,0,0,Yes,5,9.06116635043929,K
TA-01831,S-0066,01-08-13,0,0,Yes,10,6.68806997434941,L
TA-01831,S-0066,01-08-13,0,0,Yes,25,5.26643779594153,M
TA-01831,S-0066,01-08-13,0,0,Yes,50,4.85747511448173,N
TA-01831,S-0066,01-08-13,0,0,Yes,100,4.6710771576259,O
TA-01831,S-0066,01-08-13,0,0,Yes,250,4.55979479532392,P
TA-01834,S-0066,02-12-13,1,0,Yes,1,28.8610806630203,Q
TA-01834,S-0066,02-12-13,1,0,Yes,2,17.0011629006861,R
TA-01834,S-0066,02-12-13,1,0,Yes,5,9.88465583147399,S
TA-01834,S-0066,02-12-13,1,0,Yes,10,7.51434151444167,T
TA-01834,S-0066,02-12-13,1,0,Yes,25,6.08992727697624,U
TA-01834,S-0066,02-12-13,1,0,Yes,50,5.68374665457398,V
TA-01834,S-0066,02-12-13,1,0,Yes,100,5.49456663866061,W
TA-01834,S-0066,02-12-13,1,0,Yes,250,5.38328427635862,X
TA-01835,S-0041,10-09-13,1,1,No,1,3.44140705418895,Y
TA-01837,S-0054,10-04-01,0,0,Yes,1,23.0521413508566,A
TA-01837,S-0054,10-04-01,0,0,Yes,2,16.5087384474998,X
